"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.competition_condition"	"Answer.evidence_condition"	"Answer.initials_provided_by_participant"	"Answer.DW_strength"	"Answer.strength_of_average_player"	"Answer.role_of_luck_in_game"	"Answer.expectation_of_winning"	"Answer.DW_check"	"Answer.familiarization_check"	"Answer.DW_accuracy_check"	"Answer.overall_check"	"Answer.final_comments"
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3BGYGHDBBXLAAD9CHR14POBYQEN229"	"A2LV5432PV1S39"	"Approved"	"Tue May 27 06:40:06 PDT 2014"	"Mon May 26 13:57:39 PDT 2014"	"Mon May 26 14:00:06 PDT 2014"	"Mon May 26 14:16:51 PDT 2014"	""	""	""	""	"2"	"1"	"""DAS"""	"0.925"	"0.26590909090909093"	"0.6454545454545455"	"0.14772727272727273"	"""opponent"""	"""2"""	"""2"""	""" No"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3U0SRXB7CD6N3JFQI0EPIKM4D1TRN3"	"APDZX0GWOK1GG"	"Approved"	"Tue May 27 06:40:13 PDT 2014"	"Mon May 26 13:57:28 PDT 2014"	"Mon May 26 14:00:13 PDT 2014"	"Mon May 26 14:16:51 PDT 2014"	""	""	""	""	"0"	"0"	"""cp"""	"0.9854014598540146"	"0.6618004866180048"	"0.29927007299270075"	"0.5012165450121655"	"""opponent"""	"""8"""	"""8"""	""" no"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"39N5ACM9HEOH24VH4YRVVOR57UOP9A"	"ARNVB51ESK8MO"	"Approved"	"Tue May 27 06:40:39 PDT 2014"	"Mon May 26 13:57:35 PDT 2014"	"Mon May 26 14:00:39 PDT 2014"	"Mon May 26 14:16:51 PDT 2014"	""	""	""	""	"2"	"0"	"""CML"""	"1"	"0.4910941475826972"	"0"	"0.7913486005089059"	"""opponent"""	"""8"""	"""8"""	""" no"""	""" thank you"""
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3GD6L00D3SYTSWV985KAZEFR4DP1MH"	"A3GKAU1WVJEWM"	"Approved"	"Tue May 27 06:40:45 PDT 2014"	"Mon May 26 13:57:49 PDT 2014"	"Mon May 26 14:00:45 PDT 2014"	"Mon May 26 14:16:51 PDT 2014"	""	""	""	""	"0"	"1"	"""TY"""	"0.6879795396419437"	"0.639386189258312"	"0.005115089514066497"	"0.2531969309462916"	"""opponent"""	"""2"""	"""2"""	""" No fairly simple."""	""" This was a very cool hit, thank you!"""
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3LUY3GC63Z1DOL7OP1TBHS0ZC40P7Y"	"A14HW8I4RYHNC4"	"Approved"	"Tue May 27 06:40:46 PDT 2014"	"Mon May 26 13:57:19 PDT 2014"	"Mon May 26 14:00:46 PDT 2014"	"Mon May 26 14:16:51 PDT 2014"	""	""	""	""	"2"	"0"	"""bf"""	"1"	"0.11186440677966102"	"0.1016949152542373"	"0.21694915254237288"	"""partner"""	"""8"""	"""8"""	""" DW was too good!"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3D4CH1LGEAUBPR2I1F181FDD6319GQ"	"A2SPTVV0JR3GCL"	"Approved"	"Tue May 27 06:40:49 PDT 2014"	"Mon May 26 13:56:50 PDT 2014"	"Mon May 26 14:00:49 PDT 2014"	"Mon May 26 14:16:52 PDT 2014"	""	""	""	""	"0"	"0"	"""DL"""	"0.6178010471204188"	"0.5235602094240838"	"0.4031413612565445"	"0.5759162303664922"	"""opponent"""	"""8"""	"""8"""	"""Nothing at the moment seems strange, but now that you mention it, I'm starting to feel very suspicious."""	""" No comments."""
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3EG49X351UDZTUVASIY05RM6JSPX6V"	"A2KD1OZMH8ERI7"	"Approved"	"Tue May 27 06:40:54 PDT 2014"	"Mon May 26 13:58:03 PDT 2014"	"Mon May 26 14:00:54 PDT 2014"	"Mon May 26 14:16:52 PDT 2014"	""	""	""	""	"0"	"1"	"""sk"""	"0.5674722726618202"	"0.6291075446817265"	"0.826203232374777"	"0.6294602507293109"	"""opponent"""	"""2"""	"""2"""	"""no"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3DI28L7YXAFVG83WR7WRM6AIVBY1ES"	"A1DSYYU6CFBDSB"	"Approved"	"Tue May 27 06:41:31 PDT 2014"	"Mon May 26 13:56:44 PDT 2014"	"Mon May 26 14:01:31 PDT 2014"	"Mon May 26 14:16:52 PDT 2014"	""	""	""	""	"2"	"0"	"""la"""	"0.972972972972973"	"0.5"	"0.10810810810810811"	"0.5"	"""partner"""	"""8"""	"""8"""	""" no"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3VHP9MDGRNL79PDQ2F5HLKE9B94CFB"	"A2GXHECU31O81V"	"Approved"	"Tue May 27 06:42:15 PDT 2014"	"Mon May 26 13:57:07 PDT 2014"	"Mon May 26 14:02:15 PDT 2014"	"Mon May 26 14:16:59 PDT 2014"	""	""	""	""	"1"	"0"	"""LAN"""	"0.9121621621621622"	"0.6891891891891891"	"0.22635135135135134"	"0.7331081081081081"	"""partner"""	"""8"""	"""8"""	""" """	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3Q5C1WP23M2VKPA3G63OIC45II051W"	"A1ONILGBGJ8Y5K"	"Approved"	"Tue May 27 06:42:29 PDT 2014"	"Mon May 26 13:58:43 PDT 2014"	"Mon May 26 14:02:29 PDT 2014"	"Mon May 26 14:16:59 PDT 2014"	""	""	""	""	"1"	"1"	"""tc"""	"0.7489270386266095"	"0.7456186816026418"	"0.6759656652360515"	"0.5"	"""partner"""	"""2"""	"""2"""	""" Seems like your typical tedious economic 'game'"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3Z4XG4ZF48SMX8EYLXVYP5IXPNFX8H"	"A2W814QU0JKDP1"	"Approved"	"Tue May 27 06:42:37 PDT 2014"	"Mon May 26 13:58:36 PDT 2014"	"Mon May 26 14:02:37 PDT 2014"	"Mon May 26 14:16:59 PDT 2014"	""	""	""	""	"1"	"1"	"""ML"""	"0.9196891191709845"	"0.41450777202072536"	"0.13730569948186527"	"0.7668393782383419"	"""partner"""	"""2"""	"""2"""	""" """	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3KRVW3HTZNMTMGU3LOZUVF20UD2MSM"	"A80CCNE2132VZ"	"Approved"	"Tue May 27 06:42:44 PDT 2014"	"Mon May 26 13:59:55 PDT 2014"	"Mon May 26 14:02:44 PDT 2014"	"Mon May 26 14:16:59 PDT 2014"	""	""	""	""	"1"	"1"	"""JC"""	"0.7668539325842697"	"0.5617977528089888"	"0.449438202247191"	"0.9044943820224719"	"""partner"""	"""2"""	"""2"""	""" no"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3GNCZX450IOV7N5MW45VRJ2PDC6PAP"	"A1KZ6I92SWIN75"	"Approved"	"Tue May 27 06:42:51 PDT 2014"	"Mon May 26 13:58:20 PDT 2014"	"Mon May 26 14:02:51 PDT 2014"	"Mon May 26 14:16:59 PDT 2014"	""	""	""	""	"2"	"0"	"""JP"""	"0.8844884488448845"	"0.6435643564356436"	"0.10561056105610561"	"0.5841584158415841"	"""opponent"""	"""12"""	"""12"""	"""nothing strange so far"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3PB5A5BD0V77B8EPMI3ONJM7BDE7GD"	"AAWKOMPUB02SL"	"Approved"	"Tue May 27 06:42:58 PDT 2014"	"Mon May 26 13:59:15 PDT 2014"	"Mon May 26 14:02:58 PDT 2014"	"Mon May 26 14:17:00 PDT 2014"	""	""	""	""	"2"	"1"	"""sx"""	"0.8245192307692307"	"0.36538461538461536"	"0.2860576923076923"	"0.2403846153846154"	"""opponent"""	"""2"""	"""2"""	""" no"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3GGAI1SQEVZDFZ57O29UGAYI8AGMCS"	"A1Y0Y6U906ABT5"	"Approved"	"Tue May 27 06:43:08 PDT 2014"	"Mon May 26 13:55:29 PDT 2014"	"Mon May 26 14:03:08 PDT 2014"	"Mon May 26 14:17:00 PDT 2014"	""	""	""	""	"2"	"1"	"""LT"""	"0.9375"	"0.7067307692307693"	"0.07451923076923077"	"0.5"	"""opponent"""	"""2"""	"""2"""	""" No"""	""" none"""
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3U5NZHP4LR3AHAD02AFN85PTQ7WPH0"	"A2SQX8J1P4T3HB"	"Approved"	"Tue May 27 06:43:12 PDT 2014"	"Mon May 26 13:59:47 PDT 2014"	"Mon May 26 14:03:12 PDT 2014"	"Mon May 26 14:17:00 PDT 2014"	""	""	""	""	"0"	"1"	"""RP"""	"0.765807962529274"	"0.594847775175644"	"0.2388758782201405"	"0.8852459016393442"	"""opponent"""	"""2"""	"""2"""	""" no"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3ATTHHXXWAPFMEQBUJ7P2UCBSJKXIP"	"A2BOTRWMX54PI5"	"Approved"	"Tue May 27 06:43:43 PDT 2014"	"Mon May 26 14:01:37 PDT 2014"	"Mon May 26 14:03:43 PDT 2014"	"Mon May 26 14:17:00 PDT 2014"	""	""	""	""	"0"	"1"	"""jb"""	"0.745"	"0.61"	"0"	"0.925"	"""partner"""	"""2"""	"""2"""	"""no"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"33PPUNGG386HK8T9LOPJD7TDNF1RZK"	"A3PYB8Z6FFWSOV"	"Approved"	"Tue May 27 06:43:44 PDT 2014"	"Mon May 26 14:01:06 PDT 2014"	"Mon May 26 14:03:44 PDT 2014"	"Mon May 26 14:17:00 PDT 2014"	""	""	""	""	"2"	"1"	"""SH"""	"1"	"0.5071283095723014"	"0.5173116089613035"	"0"	"""partner"""	"""2"""	"""2"""	""" No."""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3L70J4KAZGNMIQ2WRVE0RPL0ZT4ADX"	"A18RDBJFY3QWZL"	"Approved"	"Tue May 27 06:44:18 PDT 2014"	"Mon May 26 14:00:42 PDT 2014"	"Mon May 26 14:04:18 PDT 2014"	"Mon May 26 14:17:00 PDT 2014"	""	""	""	""	"1"	"1"	"""RD"""	"0.7033493553052108"	"0.7129187332956415"	"0.1722488768363113"	"0.6363637093721964"	"""partner"""	"""2"""	"""2"""	"""No, everything has been clear."""	""""""
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3A7Y0R2P2OPBHPAHC1SPEVRB5Y9XJ1"	"A1AYTEFEX5B89X"	"Approved"	"Tue May 27 06:44:32 PDT 2014"	"Mon May 26 14:01:51 PDT 2014"	"Mon May 26 14:04:32 PDT 2014"	"Mon May 26 14:17:00 PDT 2014"	""	""	""	""	"0"	"1"	"""JN"""	"0.9302325581395349"	"0.5452196382428941"	"0.35400516795865633"	"0.710594315245478"	"""opponent"""	"""2"""	"""2"""	""" """	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3N4BPTXIO8TEB5M4PHHEV3SKQ5SUK5"	"A2NO4F8PE0K35W"	"Approved"	"Tue May 27 06:44:54 PDT 2014"	"Mon May 26 14:01:51 PDT 2014"	"Mon May 26 14:04:54 PDT 2014"	"Mon May 26 14:17:01 PDT 2014"	""	""	""	""	"1"	"0"	"""jb"""	"0.5983333333333334"	"0.3883333333333333"	"0.21"	"0.54"	"""partner"""	"""8"""	"""8"""	""" No"""	""" n/a"""
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3S96KQ6I9M5RXM15XV5HMUBSNIODTK"	"A8KHWKKGAGOH0"	"Approved"	"Tue May 27 06:44:57 PDT 2014"	"Mon May 26 13:58:30 PDT 2014"	"Mon May 26 14:04:57 PDT 2014"	"Mon May 26 14:17:01 PDT 2014"	""	""	""	""	"1"	"1"	"""me"""	"0.7174307038006205"	"0.4015730378595961"	"0.39633870095873636"	"0.32651848205458867"	"""partner"""	"""2"""	"""2"""	""" no"""	""" You should still give me that dollar"""
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"34QN5IT0TZSE0I8NIL6RGRVMFGV08Q"	"A24LUXW1DB1QI5"	"Approved"	"Tue May 27 06:45:16 PDT 2014"	"Mon May 26 14:02:12 PDT 2014"	"Mon May 26 14:05:16 PDT 2014"	"Mon May 26 14:17:01 PDT 2014"	""	""	""	""	"2"	"0"	"""KM"""	"1"	"0.75"	"0.01201923076923077"	"0.7572115384615384"	"""opponent"""	"""8"""	"""8"""	""" no"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"31QNSG6A5RUSIT873KR0V659NU078W"	"A12J4IRF5Z06BT"	"Approved"	"Tue May 27 06:45:52 PDT 2014"	"Mon May 26 14:02:00 PDT 2014"	"Mon May 26 14:05:52 PDT 2014"	"Mon May 26 14:17:01 PDT 2014"	""	""	""	""	"1"	"1"	"""eb"""	"0.8942307692307693"	"0.6129807692307693"	"0.1201923076923077"	"0.9134615384615384"	"""partner"""	"""2"""	"""2"""	""" No"""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3QY7M81QH7NCDUA8C9O3LBE0IUUK7S"	"A1L0YD748M2WRN"	"Approved"	"Tue May 27 06:46:19 PDT 2014"	"Mon May 26 14:02:25 PDT 2014"	"Mon May 26 14:06:19 PDT 2014"	"Mon May 26 14:17:01 PDT 2014"	""	""	""	""	"2"	"0"	"""AS"""	"0.9546485260770975"	"0.3401360544217687"	"0.2108843537414966"	"0"	"""opponent"""	"""8"""	"""8"""	""" The fact that he unscrambled all of them so easily is very, very suspicious."""	""" """
"3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3H9KHFULG43W6IOJAUMQZYQKKDEECI"	"Competition study"	"Play a 2-4 minute game and complete a brief survey"	"competition, game, study, experiment"	"$0.25"	"Mon May 26 13:35:00 PDT 2014"	"120"	"0"	"0"	"120"	"Reviewable"	"NotReviewed"	"1 condition"	"600"	"60000"	"Mon Jun 02 13:35:00 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=3Y3N5A7N4GAOWI9IUSMIPIUI6E8MY1"	"3A9AA95ATWNY1HT518EEJ8M3LY65P0"	"A31RMITN4K8YU7"	"Approved"	"Tue May 27 06:47:33 PDT 2014"	"Mon May 26 14:04:30 PDT 2014"	"Mon May 26 14:07:33 PDT 2014"	"Mon May 26 14:17:01 PDT 2014"	""	""	""	""	"2"	"0"	"""ms"""	"0.025906735751295335"	"0.8808290155440415"	"0.8575129533678757"	"0.0025906735751295338"	"""partner"""	"""8"""	"""8"""	""" no"""	""" no comment"""
